GameID,GameDate,AwayTeamID,HomeTeamID,VenueID
529554,2018-04-09 16:10:00,121,146,4169
529552,2018-04-09 17:05:00,108,140,13
529551,2018-04-09 17:10:00,117,142,3312
529557,2018-04-09 17:15:00,136,118,7
529556,2018-04-09 17:40:00,135,115,19
529547,2018-04-09 19:15:00,109,137,2395
529572,2018-04-10 11:10:00,139,145,4
529555,2018-04-10 11:20:00,134,112,17
529563,2018-04-10 15:10:00,116,114,5
529561,2018-04-10 16:05:00,144,120,3309
529562,2018-04-10 16:05:00,113,143,2681
529573,2018-04-10 16:05:00,141,110,2
529567,2018-04-10 16:10:00,121,146,4169
529568,2018-04-10 16:10:00,147,111,3
529565,2018-04-10 17:05:00,108,140,13
529564,2018-04-10 17:10:00,117,142,3312
529566,2018-04-10 17:15:00,158,138,2889
529571,2018-04-10 17:15:00,136,118,7
529570,2018-04-10 17:40:00,135,115,19
529569,2018-04-10 19:10:00,133,119,22
529560,2018-04-10 19:15:00,109,137,2395
529575,2018-04-11 10:05:00,144,120,3309
529578,2018-04-11 10:10:00,117,142,3312
529580,2018-04-11 10:15:00,158,138,2889
529587,2018-04-11 11:10:00,139,145,4
529586,2018-04-11 11:15:00,136,118,7
529585,2018-04-11 12:10:00,135,115,19
529574,2018-04-11 12:45:00,109,137,2395
529577,2018-04-11 15:10:00,116,114,5
529576,2018-04-11 16:05:00,113,143,2681
529588,2018-04-11 16:05:00,141,110,2
529581,2018-04-11 16:10:00,121,146,4169
529582,2018-04-11 16:10:00,147,111,3
529579,2018-04-11 17:05:00,108,140,13
529584,2018-04-11 17:05:00,134,112,17
529583,2018-04-11 19:10:00,133,119,22
529594,2018-04-12 11:20:00,134,112,17
529591,2018-04-12 15:10:00,116,114,5
529596,2018-04-12 15:40:00,138,113,2602
529590,2018-04-12 16:05:00,115,120,3309
529593,2018-04-12 16:10:00,147,111,3
529589,2018-04-12 17:10:00,145,142,3312
529592,2018-04-12 17:15:00,108,118,7
529595,2018-04-12 19:10:00,137,135,2680
529598,2018-04-13 11:20:00,144,112,17
529609,2018-04-13 15:40:00,138,113,2602
529601,2018-04-13 16:05:00,115,120,3309
529599,2018-04-13 16:10:00,110,111,3
529603,2018-04-13 16:10:00,158,121,3289
529604,2018-04-13 16:10:00,147,116,2394
529606,2018-04-13 16:10:00,143,139,12
529607,2018-04-13 16:10:00,134,146,4169
529611,2018-04-13 16:10:00,141,114,5
529610,2018-04-13 17:10:00,140,117,2392
